Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7
0.03,0.17,0.61,0.03,0.0,0.0,0.16,0.0
0.0,0.22,0.54,0.03,0.0,0.0,0.16,0.05
0.0,0.84,0.15,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.11,0.3,0.0,0.0,0.59,0.0
0.0,0.06,0.48,0.01,0.0,0.0,0.45,0.0
0.03,0.27,0.03,0.01,0.0,0.0,0.0,0.66
0.0,0.0,0.03,0.51,0.0,0.0,0.46,0.0
0.0,0.06,0.33,0.11,0.0,0.0,0.5,0.0
0.01,0.0,0.0,0.87,0.0,0.06,0.06,0.0
0.05,0.41,0.13,0.0,0.0,0.0,0.04,0.37
0.01,0.06,0.06,0.0,0.0,0.0,0.0,0.87
0.02,0.0,0.015,0.955,0.0,0.01,0.0,0.0
0.0,0.0,0.05,0.2,0.0,0.0,0.75,0.0
0.0,0.11,0.4,0.3,0.0,0.0,0.19,0.0
0.02,0.25,0.06,0.0,0.01,0.0,0.0,0.66
0.25,0.405,0.13,0.04,0.065,0.01,0.04,0.06
0.02,0.31,0.45,0.0,0.0,0.0,0.08,0.14
0.0,0.05,0.77,0.04,0.0,0.0,0.14,0.0
0.0,0.1,0.43,0.04,0.0,0.0,0.43,0.0
0.0,0.06,0.3283333333333333,0.08,0.0,0.0,0.5316666666666666,0.0
0.0,0.21,0.29,0.01,0.0,0.0,0.01,0.48
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.93,0.0,0.02,0.05,0.0
0.0,0.0,0.13,0.22,0.0,0.0,0.65,0.0
0.0,0.01,0.34,0.12,0.0,0.0,0.53,0.0
0.01,0.38,0.06,0.01,0.0,0.0,0.01,0.53
0.0,0.0,0.02,0.88,0.0,0.07,0.03,0.0
0.0,0.0,0.0,0.97,0.0,0.03,0.0,0.0
0.01,0.01,0.08,0.58,0.0,0.0,0.32,0.0
0.0,0.47,0.41,0.0,0.0,0.0,0.03,0.09
0.98,0.0,0.0,0.01,0.0,0.0,0.0,0.01
0.0,0.03,0.18,0.13,0.0,0.0,0.65,0.01
0.0,0.02,0.78,0.03,0.0,0.0,0.16,0.01
0.0,0.0,0.01,0.89,0.0,0.0,0.1,0.0
0.05,0.21,0.39,0.01,0.07,0.0,0.24,0.03
0.0,0.08,0.58,0.0,0.0,0.0,0.34,0.0
0.1,0.35,0.07,0.01,0.0,0.0,0.03,0.44
0.01,0.09,0.7,0.0,0.0,0.0,0.2,0.0
0.19181349206349205,0.0,0.0,0.0075,0.8006865079365079,0.0,0.0,0.0
0.0,0.0,0.01,0.41,0.0,0.0,0.58,0.0
0.0,0.0,0.0,0.92,0.0,0.0,0.08,0.0
0.0,0.06,0.68,0.013333333333333332,0.0,0.0,0.21666666666666665,0.03
0.02,0.14,0.52,0.08,0.0,0.0,0.16,0.08
0.05,0.0,0.08,0.16,0.0,0.0,0.71,0.0
0.0,0.0,0.25,0.39,0.0,0.0,0.35,0.01
0.0,0.0,0.0,0.82,0.0,0.02,0.16,0.0
0.0,0.02,0.016666666666666666,0.8833333333333334,0.0,0.0,0.08,0.0
0.0,0.06,0.01,0.0,0.0,0.0,0.01,0.92
0.0,0.25,0.34,0.03,0.0,0.0,0.28,0.1
0.0,0.05,0.44,0.09,0.0,0.0,0.42,0.0
0.0,0.54,0.33,0.01,0.0,0.0,0.11,0.01
0.0,0.2,0.5,0.0,0.0,0.0,0.29,0.01
0.0,0.01,0.27,0.09,0.0,0.0,0.62,0.01
0.02,0.0,0.01,0.93,0.0,0.0,0.04,0.0
0.02,0.0,0.0,0.78,0.0,0.0,0.2,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14,0.64,0.04,0.0,0.0,0.18,0.0
0.0,0.0,0.03,0.77,0.0,0.0,0.2,0.0
0.01,0.22,0.01,0.0,0.0,0.0,0.01,0.75
0.01,0.13,0.31,0.0,0.0,0.0,0.53,0.02
0.0,0.16,0.0,0.0,0.01,0.01,0.0,0.82
0.02,0.17,0.01,0.0,0.03,0.0,0.0,0.77
0.01,0.01,0.4,0.0,0.0,0.0,0.57,0.01
0.0,0.0,0.16,0.21,0.0,0.0,0.63,0.0
0.0,0.02,0.28,0.44,0.0,0.0,0.26,0.0
0.04,0.29,0.45,0.06,0.0,0.0,0.14,0.02
0.01,0.0,0.25,0.28,0.0,0.0,0.46,0.0
0.02,0.0,0.01,0.66,0.0,0.01,0.3,0.0
0.0,0.1,0.4,0.11,0.0,0.0,0.39,0.0
0.0,0.0,0.0,0.06,0.0,0.0,0.94,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.05,0.2,0.35,0.0,0.0,0.39,0.01
0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
0.0,0.18,0.39,0.1,0.0,0.0,0.29,0.04
0.0,0.0,0.08,0.2,0.0,0.02,0.7,0.0
0.01,0.0,0.01,0.84,0.0,0.0,0.14,0.0
0.0,0.0,0.03,0.11,0.0,0.0,0.86,0.0
0.19181349206349205,0.0,0.0,0.0075,0.8006865079365079,0.0,0.0,0.0
0.02,0.0,0.05,0.59,0.0,0.0,0.34,0.0
0.0,0.01,0.024166666666666666,0.7658333333333335,0.0,0.0,0.2,0.0
0.05,0.4,0.16,0.0,0.01,0.0,0.03,0.35
0.0,0.49,0.4,0.01,0.0,0.0,0.06,0.04
0.07,0.0,0.0,0.58,0.0,0.02,0.33,0.0
0.0,0.0,0.05,0.78,0.0,0.0,0.17,0.0
0.0,0.2,0.29,0.01,0.0,0.0,0.01,0.49
0.02,0.22,0.49,0.0,0.0,0.0,0.26,0.01
0.0,0.0,0.54,0.04,0.0,0.0,0.42,0.0
0.05,0.24,0.02,0.0,0.0,0.0,0.0,0.69
0.0,0.01,0.61,0.01,0.0,0.0,0.36,0.01
0.02,0.0,0.01,0.97,0.0,0.0,0.0,0.0
0.01,0.09,0.4,0.08,0.0,0.0,0.38,0.04
0.0,0.05,0.41,0.08,0.0,0.0,0.46,0.0
0.0,0.03,0.21,0.27,0.0,0.0,0.49,0.0
0.0,0.02,0.3,0.12,0.0,0.0,0.56,0.0
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99
0.0,0.0,0.02,0.82,0.0,0.0,0.16,0.0
0.01,0.41,0.17,0.03,0.0,0.0,0.01,0.37
0.0,0.0,0.04,0.73,0.0,0.06,0.17,0.0
0.0,0.25,0.03,0.0,0.02,0.0,0.0,0.7
0.27,0.0,0.07,0.42,0.0,0.01,0.23,0.0
0.0,0.79,0.14,0.01,0.0,0.0,0.04,0.02
0.0,0.0,0.0,0.93,0.0,0.03,0.04,0.0
0.0,0.12,0.67,0.02,0.0,0.0,0.19,0.0
0.0,0.03,0.26,0.09,0.0,0.0,0.62,0.0
0.02,0.01,0.14,0.2,0.0,0.0,0.63,0.0
0.79,0.0,0.07,0.0,0.13,0.0,0.01,0.0
0.0,0.0,0.01,0.84,0.0,0.01,0.14,0.0
0.02,0.07,0.5,0.06,0.0,0.0,0.3,0.05
0.0,0.0,0.02,0.78,0.0,0.01,0.19,0.0
0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0
0.0,0.01,0.32,0.09,0.0,0.0,0.58,0.0
0.02,0.0,0.03,0.78,0.0,0.0,0.17,0.0
0.0,0.47,0.37,0.01,0.0,0.0,0.14,0.01
0.01,0.08,0.0,0.03,0.0,0.0,0.0,0.88
0.0,0.58,0.19,0.07,0.0,0.0,0.16,0.0
0.0,0.09,0.4,0.03,0.0,0.0,0.48,0.0
0.05,0.0,0.21,0.07,0.0,0.0,0.67,0.0
0.0,0.06,0.12,0.18,0.0,0.0,0.64,0.0
0.0,0.0,0.62,0.04,0.0,0.0,0.29,0.05
0.04,0.0,0.01,0.31,0.0,0.0,0.63,0.01
0.0,0.0,0.2,0.44,0.0,0.0,0.36,0.0
0.0,0.0,0.02,0.25,0.0,0.01,0.72,0.0
0.0,0.0,0.04,0.82,0.0,0.0,0.14,0.0
0.0,0.31,0.33,0.0,0.0,0.0,0.07,0.29
0.0,0.09,0.34,0.03,0.0,0.0,0.54,0.0
0.0,0.04,0.01,0.0,0.0,0.0,0.24,0.71
0.0,0.16,0.45,0.0,0.0,0.0,0.32,0.07
0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.93
0.01,0.52,0.08,0.0,0.0,0.0,0.0,0.39
0.0,0.02,0.46,0.08,0.0,0.0,0.41,0.03
0.0,0.19,0.54,0.0,0.0,0.0,0.27,0.0
0.0,0.0,0.02,0.3,0.0,0.0,0.68,0.0
0.71,0.02,0.04,0.0,0.0,0.0,0.08,0.15
0.01,0.02,0.29,0.24,0.0,0.0,0.43,0.01
0.0,0.0,0.08,0.82,0.0,0.0,0.1,0.0
0.0,0.0,0.02,0.82,0.0,0.0,0.16,0.0
0.0,0.0,0.0,0.32,0.0,0.0,0.68,0.0
0.02,0.29,0.07,0.01,0.0,0.0,0.02,0.59
0.0,0.61,0.17,0.0,0.0,0.0,0.09,0.13
0.01,0.0,0.01,0.87,0.0,0.0,0.11,0.0
0.0,0.01,0.35,0.15,0.0,0.0,0.49,0.0
0.0,0.24,0.46,0.0,0.0,0.0,0.29,0.01
0.0,0.4,0.44,0.01,0.0,0.0,0.09,0.06
0.01,0.0,0.01,0.79,0.0,0.0,0.19,0.0
0.96125,0.01,0.0,0.01,0.01875,0.0,0.0,0.0
0.0,0.0,0.0,0.93,0.0,0.0,0.07,0.0
0.0,0.07,0.69,0.036000000000000004,0.0,0.0,0.19399999999999998,0.01
0.0,0.0,0.12,0.22,0.0,0.01,0.65,0.0
0.0,0.0,0.02,0.82,0.0,0.01,0.15,0.0
0.0,0.21,0.03,0.0,0.08,0.0,0.01,0.67
0.0,0.04,0.43,0.05,0.0,0.0,0.47,0.01
0.01,0.37,0.08,0.0,0.0,0.0,0.11,0.43
0.0,0.0,0.06,0.21,0.0,0.0,0.73,0.0
0.0,0.0,0.09,0.24,0.0,0.0,0.67,0.0
0.01,0.0,0.11,0.14,0.0,0.0,0.74,0.0
0.0,0.35,0.4,0.01,0.0,0.0,0.21,0.03
0.96,0.02,0.0,0.0,0.02,0.0,0.0,0.0
0.0,0.3,0.35,0.0,0.0,0.0,0.13,0.22
0.0,0.01,0.02,0.89,0.0,0.0,0.08,0.0
0.0,0.0,0.09,0.54,0.0,0.0,0.36,0.01
0.0,0.36,0.58,0.02,0.0,0.0,0.03,0.01
0.0,0.76,0.13,0.0,0.0,0.0,0.11,0.0
0.0,0.08,0.8,0.01,0.0,0.0,0.11,0.0
0.02,0.0,0.0,0.97,0.0,0.01,0.0,0.0
0.0,0.0,0.0,0.96,0.0,0.01,0.03,0.0
0.01,0.08,0.03,0.0,0.0,0.0,0.01,0.87
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.96,0.0,0.0,0.0,0.0
0.0,0.0,0.02,0.63,0.0,0.0,0.35,0.0
0.03,0.25,0.0,0.0,0.0,0.0,0.0,0.72
0.0,0.0,0.04,0.02,0.0,0.0,0.94,0.0
0.01,0.02,0.06,0.13,0.0,0.0,0.78,0.0
0.0,0.24,0.47,0.13,0.0,0.0,0.16,0.0
0.0,0.05,0.38,0.06,0.0,0.0,0.51,0.0
0.0,0.0,0.1,0.12333333333333332,0.0,0.0,0.7766666666666666,0.0
0.01,0.02,0.6,0.0,0.0,0.0,0.36,0.01
0.0,0.1,0.53,0.11,0.0,0.0,0.26,0.0
0.0,0.04,0.43,0.03,0.0,0.0,0.5,0.0
0.0,0.0,0.04,0.64,0.0,0.0,0.32,0.0
0.02,0.0,0.05,0.87,0.0,0.01,0.05,0.0
0.01,0.28,0.43,0.02,0.0,0.0,0.25,0.01
0.0,0.0,0.15,0.29,0.0,0.0,0.56,0.0
0.0,0.16,0.28,0.0,0.0,0.0,0.56,0.0
0.0,0.01,0.01,0.89,0.0,0.03,0.06,0.0
0.0,0.04,0.37,0.12,0.0,0.0,0.47,0.0
0.0,0.0,0.04,0.38,0.0,0.0,0.58,0.0
0.0,0.0,0.01,0.95,0.0,0.0,0.04,0.0
0.01,0.52,0.42,0.0,0.0,0.0,0.02,0.03
0.0,0.04,0.34,0.01,0.0,0.0,0.61,0.0
0.02,0.03,0.68,0.09,0.0,0.0,0.18,0.0
0.0,0.0,0.09,0.61,0.0,0.0,0.3,0.0
0.92,0.01,0.02,0.01,0.02,0.0,0.0,0.02
0.01,0.0,0.02,0.65,0.0,0.0,0.32,0.0
0.0,0.0,0.0,0.92,0.0,0.01,0.07,0.0
0.02,0.0,0.02,0.9,0.0,0.02,0.04,0.0
0.0,0.0,0.02,0.73,0.0,0.01,0.24,0.0
0.0,0.0,0.01,0.88,0.0,0.0,0.11,0.0
0.01,0.02,0.87,0.04,0.0,0.0,0.04,0.02
0.01,0.1,0.02,0.0,0.0,0.0,0.04,0.83
0.0,0.45,0.19,0.1,0.0,0.0,0.24,0.02
0.0,0.01,0.06,0.32,0.0,0.0,0.61,0.0
0.0,0.0,0.0,0.96,0.0,0.01,0.03,0.0
0.0,0.03,0.16,0.4,0.0,0.0,0.41,0.0
0.0,0.0,0.01,0.89,0.0,0.0,0.1,0.0
0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.02,0.0,0.14,0.1,0.0,0.0,0.74,0.0
0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0
0.0,0.06,0.36,0.02,0.0,0.0,0.55,0.01
0.04,0.13,0.04,0.0,0.0,0.0,0.0,0.79
0.0,0.0,0.0,0.86,0.0,0.0,0.14,0.0
0.0,0.0,0.1,0.2,0.0,0.0,0.7,0.0
0.0,0.16,0.75,0.0,0.0,0.0,0.04,0.05
0.0,0.02,0.04,0.46,0.0,0.01,0.47,0.0
0.02,0.11,0.03,0.0,0.0,0.01,0.07,0.76
0.0,0.0,0.02,0.88,0.0,0.0,0.1,0.0
0.04,0.01,0.29,0.15,0.0,0.0,0.51,0.0
0.0,0.05,0.22,0.23,0.0,0.0,0.5,0.0
0.01,0.04,0.5,0.04,0.0,0.0,0.41,0.0
0.0,0.41,0.55,0.0,0.0,0.0,0.03,0.01
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02,0.48,0.16,0.0,0.0,0.34,0.0
0.0,0.19,0.41,0.03,0.0,0.0,0.36,0.01
0.01,0.0,0.02,0.91,0.0,0.0,0.06,0.0
0.24,0.13,0.0,0.0,0.0,0.0,0.0,0.63
0.0,0.0,0.03,0.38,0.0,0.0,0.59,0.0
0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0
0.0,0.0,0.01,0.93,0.0,0.05,0.01,0.0
0.02,0.32,0.4,0.07,0.0,0.0,0.17,0.02
0.0,0.0,0.0,0.91,0.0,0.01,0.08,0.0
0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0
0.04,0.01,0.05,0.25,0.0,0.0,0.65,0.0
0.02,0.0,0.01,0.7,0.0,0.0,0.27,0.0
0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0
0.0,0.02,0.34,0.33,0.0,0.0,0.3,0.01
0.24,0.05,0.01,0.018333333333333333,0.46166666666666667,0.0,0.19,0.03
0.0,0.01,0.0,0.92,0.0,0.03,0.04,0.0
0.0,0.01,0.16,0.03,0.0,0.0,0.8,0.0
0.19181349206349205,0.0,0.0,0.0075,0.8006865079365079,0.0,0.0,0.0
0.0,0.0,0.0,0.64,0.0,0.01,0.35,0.0
0.0,0.48,0.44,0.01,0.0,0.0,0.05,0.02
0.0,0.23,0.5,0.03,0.0,0.0,0.21,0.03
0.0,0.02,0.35,0.05,0.0,0.0,0.58,0.0
0.0,0.31,0.62,0.03,0.0,0.0,0.03,0.01
0.0,0.0,0.03,0.7659999999999999,0.0,0.0,0.204,0.0
0.0,0.0,0.1,0.1,0.0,0.0,0.79,0.01
0.0,0.0,0.0,0.82,0.0,0.01,0.17,0.0
0.0,0.02,0.6,0.07,0.0,0.0,0.31,0.0
0.0,0.14,0.5,0.05,0.0,0.0,0.31,0.0
0.0,0.0,0.1,0.24,0.0,0.0,0.66,0.0
0.98,0.01,0.0,0.0,0.01,0.0,0.0,0.0
0.0,0.0,0.08,0.31,0.0,0.0,0.61,0.0
0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.92
0.0,0.03,0.94,0.02,0.0,0.0,0.01,0.0
0.0,0.0,0.21,0.07,0.0,0.0,0.72,0.0
0.0,0.11,0.83,0.01,0.0,0.0,0.02,0.03
0.0,0.0,0.0,0.85,0.0,0.03,0.12,0.0
0.0,0.09,0.4,0.18,0.0,0.0,0.3,0.03
0.0,0.13,0.5,0.04,0.0,0.0,0.33,0.0
0.0,0.01,0.35,0.15,0.0,0.0,0.49,0.0
0.0,0.0,0.06,0.59,0.0,0.0,0.35,0.0
0.0,0.45,0.17,0.01,0.0,0.0,0.01,0.36
0.72,0.01,0.19,0.01,0.0,0.0,0.07,0.0
0.02,0.21,0.1,0.0,0.0,0.0,0.17,0.5
0.01,0.16,0.04,0.0,0.02,0.01,0.0,0.76
0.0,0.15,0.56,0.07,0.0,0.0,0.22,0.0
0.0,0.0,0.05,0.65,0.0,0.01,0.29,0.0
0.0,0.0,0.01,0.72,0.0,0.0,0.27,0.0
0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0
0.0,0.0,0.06,0.13,0.0,0.0,0.81,0.0
0.0,0.54,0.38,0.0,0.0,0.0,0.05,0.03
0.05,0.22,0.12,0.01,0.06,0.0,0.01,0.53
0.01,0.04,0.33,0.17,0.0,0.0,0.45,0.0
0.0,0.0,0.03,0.14,0.0,0.0,0.83,0.0
0.0,0.0,0.06,0.78,0.0,0.0,0.16,0.0
0.01,0.08666666666666668,0.52,0.1,0.0,0.0,0.21,0.07333333333333333
0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
0.04,0.2,0.2,0.0,0.0,0.0,0.03,0.53
0.0,0.0,0.09666666666666666,0.41333333333333333,0.0,0.0,0.49,0.0
0.0,0.0,0.03,0.59,0.0,0.0,0.38,0.0
0.0,0.02,0.29,0.02,0.0,0.0,0.67,0.0
0.01,0.33,0.59,0.0,0.0,0.0,0.07,0.0
0.0,0.0,0.05,0.67,0.0,0.01,0.27,0.0
0.0,0.0,0.03,0.82,0.0,0.0,0.15,0.0
0.0,0.08,0.76,0.0,0.0,0.0,0.16,0.0
0.02,0.04,0.25,0.16,0.0,0.0,0.52,0.01
0.0,0.26,0.65,0.0,0.0,0.0,0.06,0.03
0.0,0.03,0.17,0.5,0.0,0.0,0.29,0.01
0.0,0.03,0.28,0.14,0.0,0.0,0.54,0.01
0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0
0.03,0.59,0.17,0.0,0.0,0.0,0.02,0.19
0.0,0.53,0.34,0.0,0.0,0.0,0.04,0.09
0.0,0.0,0.02,0.42,0.0,0.0,0.56,0.0
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.04
0.05,0.29,0.09,0.01,0.0,0.0,0.3,0.26
0.0,0.0,0.03,0.34,0.0,0.0,0.63,0.0
0.01,0.21,0.46,0.0,0.0,0.0,0.32,0.0
0.09,0.0,0.0,0.84,0.0,0.01,0.06,0.0
0.0,0.0,0.0,0.97,0.0,0.02,0.01,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.03,0.45,0.0,0.0,0.52,0.0
0.01,0.0,0.0,0.94,0.0,0.0,0.05,0.0
0.1,0.39,0.09,0.0,0.0,0.0,0.0,0.42
0.0,0.0,0.05,0.06,0.0,0.0,0.89,0.0
0.12,0.0,0.01,0.46,0.0,0.08,0.33,0.0
0.0,0.0,0.0,0.74,0.0,0.0,0.26,0.0
0.02,0.01,0.26,0.11,0.0,0.0,0.6,0.0
0.03,0.63,0.17,0.0,0.0,0.0,0.03,0.14
0.0,0.01,0.09,0.72,0.0,0.0,0.18,0.0
0.0,0.03,0.17,0.16,0.0,0.01,0.63,0.0
0.01,0.0,0.02,0.75,0.0,0.01,0.21,0.0
0.0,0.0,0.0,0.59,0.0,0.0,0.41,0.0
0.01,0.0,0.16,0.1,0.0,0.0,0.73,0.0
0.04,0.47,0.0,0.0,0.0,0.0,0.0,0.49
0.0,0.05,0.86,0.01,0.0,0.0,0.08,0.0
0.0,0.01,0.04,0.85,0.0,0.02,0.08,0.0
0.0,0.0,0.06,0.22,0.0,0.0,0.72,0.0
0.03,0.34,0.37,0.0,0.0,0.0,0.1,0.16
0.0,0.66,0.21,0.0,0.0,0.0,0.04,0.09
0.06,0.0,0.0,0.89,0.0,0.0,0.05,0.0
0.01,0.04,0.39,0.05,0.0,0.0,0.51,0.0
0.0,0.06,0.51,0.02,0.0,0.0,0.41,0.0
0.0,0.0,0.06,0.16,0.0,0.0,0.78,0.0
0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03,0.13,0.26,0.0,0.0,0.58,0.0
0.0,0.0,0.01,0.76,0.0,0.05,0.18,0.0
0.8,0.0,0.0,0.19,0.0,0.0,0.01,0.0
0.0,0.01,0.27,0.12,0.0,0.0,0.59,0.01
0.04,0.44,0.08,0.0,0.01,0.0,0.01,0.42
0.01,0.0,0.0,0.75,0.0,0.12,0.12,0.0
0.01,0.65,0.3,0.0,0.0,0.0,0.02,0.02
0.0,0.01,0.22,0.24,0.0,0.0,0.53,0.0
0.01,0.0,0.05,0.11,0.0,0.0,0.83,0.0
0.01,0.0,0.0,0.75,0.0,0.0,0.24,0.0
0.0,0.0,0.02,0.92,0.0,0.0,0.06,0.0
0.0,0.0,0.16,0.22,0.0,0.0,0.62,0.0
0.0,0.01,0.27,0.04666666666666667,0.0,0.0,0.6733333333333335,0.0
0.01,0.0,0.03,0.57,0.0,0.01,0.38,0.0
0.0,0.0,0.2,0.26,0.0,0.0,0.54,0.0
0.05,0.52,0.16,0.0,0.0,0.0,0.04,0.23
0.0,0.02,0.12,0.18,0.0,0.0,0.68,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2,0.09,0.0,0.0,0.71,0.0
0.0,0.0,0.1,0.39,0.0,0.0,0.51,0.0
0.0,0.09,0.01,0.0,0.01,0.01,0.0,0.88
0.0,0.17,0.57,0.03,0.0,0.0,0.23,0.0
0.0,0.34,0.6,0.0,0.0,0.0,0.02,0.04
0.01,0.0,0.0,0.83,0.0,0.0,0.16,0.0
0.0,0.42,0.4,0.0,0.0,0.0,0.18,0.0
0.01,0.36,0.35,0.02,0.0,0.0,0.19,0.07
0.0,0.28,0.47,0.0,0.0,0.0,0.24,0.01
0.0,0.0,0.02,0.85,0.0,0.06,0.07,0.0
0.0,0.01,0.9375,0.02,0.0,0.0,0.0,0.0325
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0.0,0.1,0.13,0.02,0.01,0.0,0.0,0.74
0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.97
0.0,0.36,0.1,0.0,0.0,0.0,0.0,0.54
0.01,0.05,0.14,0.35,0.0,0.0,0.45,0.0
0.01,0.0,0.23,0.12,0.0,0.0,0.64,0.0
0.88,0.0,0.0,0.0,0.0,0.0,0.01,0.11
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0875,0.05,0.0,0.0,0.0,0.79,0.0725
0.0,0.01,0.03,0.76,0.0,0.01,0.19,0.0
0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0
0.01,0.06,0.0,0.0,0.01,0.0,0.0,0.92
0.0,0.02,0.82,0.03,0.0,0.0,0.13,0.0
0.0,0.0,0.21,0.07,0.0,0.0,0.72,0.0
0.0,0.66,0.13,0.0,0.0,0.0,0.01,0.2
0.0,0.12,0.36,0.01,0.0,0.0,0.51,0.0
0.0,0.04,0.06,0.37,0.0,0.0,0.53,0.0
0.0,0.01,0.49,0.08,0.0,0.0,0.42,0.0
0.0,0.0,0.01,0.69,0.0,0.07,0.23,0.0
0.02,0.07,0.18,0.21,0.01,0.0,0.42,0.09
0.01,0.48,0.4,0.0,0.0,0.0,0.05,0.06
0.0,0.01,0.43,0.04,0.0,0.0,0.52,0.0
0.0,0.0,0.04,0.54,0.0,0.0,0.42,0.0
0.04,0.0,0.01,0.86,0.0,0.0,0.08,0.01
0.01,0.09,0.65,0.04,0.0,0.0,0.2,0.01
0.0,0.01,0.31,0.03,0.0,0.0,0.65,0.0
0.0,0.44,0.38,0.0,0.0,0.0,0.05,0.13
0.0,0.0,0.0,0.92,0.0,0.05,0.03,0.0
0.0,0.02,0.07,0.18,0.0,0.0,0.73,0.0
0.04,0.02,0.16,0.29,0.0,0.0,0.48,0.01
0.0,0.0,0.03,0.82,0.0,0.0,0.15,0.0
0.0,0.02,0.34,0.06,0.0,0.0,0.58,0.0
0.0,0.38,0.45,0.0,0.0,0.0,0.05,0.12
0.0,0.01,0.06,0.75,0.0,0.01,0.17,0.0
0.07,0.26,0.06,0.0,0.0,0.0,0.0,0.61
0.02,0.04,0.55,0.03,0.0,0.0,0.32,0.04
0.0,0.0,0.07,0.85,0.0,0.0,0.08,0.0
0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0
0.0,0.01,0.21,0.26,0.0,0.0,0.52,0.0
0.01,0.28,0.55,0.01,0.0,0.0,0.09,0.06
0.57,0.0,0.42,0.0,0.01,0.0,0.0,0.0
0.95,0.0,0.0,0.01,0.04,0.0,0.0,0.0
0.0,0.01,0.01,0.49,0.0,0.0,0.49,0.0
0.0,0.41,0.56,0.0,0.0,0.0,0.02,0.01
0.04,0.0,0.33,0.15,0.0,0.0,0.48,0.0
0.05,0.32,0.04,0.01,0.0,0.0,0.0,0.58
0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.26,0.38,0.01,0.0,0.0,0.0,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.04
0.0,0.19,0.58,0.01,0.0,0.0,0.2,0.02
0.0,0.0,0.0,0.86,0.0,0.0,0.14,0.0
0.01,0.17,0.36,0.09,0.0,0.0,0.37,0.0
0.02,0.0,0.0,0.95,0.0,0.03,0.0,0.0
0.0,0.02,0.49,0.04,0.0,0.0,0.45,0.0
0.87,0.0,0.0,0.06,0.07,0.0,0.0,0.0
0.0,0.0,0.0,0.94,0.0,0.01,0.05,0.0
0.95,0.0,0.01,0.01,0.03,0.0,0.0,0.0
0.0,0.01,0.28,0.12,0.0,0.0,0.59,0.0
0.1,0.0,0.05,0.85,0.0,0.0,0.0,0.0
0.01,0.0,0.01,0.94,0.0,0.0,0.04,0.0
0.89,0.005333333333333333,0.01,0.01,0.014666666666666668,0.0,0.06,0.01
0.0,0.03,0.13,0.15,0.0,0.0,0.69,0.0
0.0,0.01,0.14,0.22,0.0,0.0,0.63,0.0
0.0,0.03,0.4,0.1,0.0,0.0,0.46,0.01
0.0,0.37,0.31,0.01,0.0,0.0,0.11,0.2
0.0,0.02,0.19,0.345,0.0,0.0,0.43500000000000005,0.01
0.01,0.02,0.0,0.78,0.0,0.0,0.19,0.0
0.0,0.0,0.29,0.11,0.0,0.0,0.6,0.0
0.0,0.0,0.06,0.89,0.0,0.0,0.05,0.0
0.07,0.0,0.0,0.65,0.0,0.05,0.23,0.0
0.01,0.28,0.68,0.0,0.0,0.0,0.02,0.01
0.01,0.02,0.62,0.11,0.0,0.0,0.24,0.0
0.0,0.04,0.01,0.0,0.0,0.0,0.01,0.94
0.01,0.03,0.35,0.09,0.0,0.0,0.52,0.0
0.0,0.3,0.42,0.0,0.0,0.01,0.03,0.24
0.01,0.0,0.01,0.89,0.0,0.05,0.04,0.0
